1 5017720263.264878 4785.270942 37.384929 
2 3149542161.999393 3003.637468 23.465918 
3 4206923196.621548 4012.034604 31.344020 
4 3574668418.735734 3409.069461 26.633355 
5 2382853163.392066 2272.465862 17.753640 
6 3275990851.557286 3124.228336 24.408034 
7 4588009832.264499 4375.467140 34.183337 

