1 2449614780.894186  2336.134702  18.251052 
2 4541187032.437985  4330.813439  33.834480 
3 4472511202.005357  4265.319063  33.322805 
4 4555717030.195937  4344.670325  33.942737 
5 4564429783.089733  4352.979453  34.007652 
6  4569171812.045156  4357.501804  34.042983 
7  4553303488.248214  4342.368592  33.924755 
8 4563851596.142773  4352.428051  34.003344
