1 5920242650.793593  5645.983363  44.109245 
2  5693796733.829894 	 5430.027708 	 42.422091 
3 	 5817341490.956092 	 5547.849170 	 43.342572 
4 	 5447208695.227337 	 5194.863029 	 40.584867 
5	 2753183423.537346 	 2625.640319 	 20.512815 
6	 5179700792.056890 	 4939.747612 	 38.591778 
7	 4049198564.466109 	 3861.616673 	 30.168880 
8	 3654581801.559418 	 3485.280801 	 27.228756 
9	 4272188018.948133 	 4074.275989 	 31.830281 

